村里,當選人,落選人,偏藍比率,藍得票數,綠得票數,COUNTY_ID,TOWN_ID,VILLAGE_ID,OBJECT_ID
苗栗縣通霄鎮福源里,劉政鴻,楊長鎮,0.68620037807183,363,166,10005,10005030,018,3773
苗栗縣通霄鎮城北里,劉政鴻,楊長鎮,0.65040650406504,320,172,10005,10005030,007,3806
苗栗縣通霄鎮城南里,劉政鴻,楊長鎮,0.54761904761905,368,304,10005,10005030,008,3809
苗栗縣通霄鎮南和里,劉政鴻,楊長鎮,0.58363636363636,321,229,10005,10005030,009,3817
苗栗縣通霄鎮福興里,劉政鴻,楊長鎮,0.64399092970522,284,157,10005,10005030,010,3827
苗栗縣通霄鎮坪頂里,劉政鴻,楊長鎮,0.66359447004608,576,292,10005,10005030,011,3811
苗栗縣通霄鎮五南里,劉政鴻,楊長鎮,0.66703056768559,611,305,10005,10005030,012,3807
苗栗縣通霄鎮五北里,劉政鴻,楊長鎮,0.64203454894434,669,373,10005,10005030,013,3804
苗栗縣通霄鎮通灣里,劉政鴻,楊長鎮,0.67911479944675,982,464,10005,10005030,019,3874
苗栗縣通霄鎮新埔里,楊長鎮,劉政鴻,0.47509578544061,372,411,10005,10005030,020,3580
苗栗縣通霄鎮內島里,劉政鴻,楊長鎮,0.64796905222437,335,182,10005,10005030,021,3643
苗栗縣通霄鎮白東里,劉政鴻,楊長鎮,0.63624511082138,488,279,10005,10005030,022,3628
苗栗縣通霄鎮白西里,劉政鴻,楊長鎮,0.58736842105263,279,196,10005,10005030,023,3630
苗栗縣苑裡鎮苑東里,劉政鴻,楊長鎮,0.59421422986708,760,519,10005,10005020,001,3813
苗栗縣苑裡鎮苑南里,劉政鴻,楊長鎮,0.51636363636364,568,532,10005,10005020,002,3823
苗栗縣苑裡鎮苑北里,劉政鴻,楊長鎮,0.50936967632027,299,288,10005,10005020,003,3820
苗栗縣苑裡鎮西平里,劉政鴻,楊長鎮,0.51397849462366,478,452,10005,10005020,004,6995
苗栗縣苑裡鎮苑港里,楊長鎮,劉政鴻,0.48971722365039,381,397,10005,10005020,005,3635
苗栗縣苑裡鎮西勢里,劉政鴻,楊長鎮,0.54709254709255,668,553,10005,10005020,006,3821
苗栗縣苑裡鎮海岸里,劉政鴻,楊長鎮,0.5343203230148,397,346,10005,10005020,007,3815
苗栗縣苑裡鎮房裡里,劉政鴻,楊長鎮,0.61096605744125,936,596,10005,10005020,008,3818
苗栗縣苑裡鎮客庄里,劉政鴻,楊長鎮,0.54354354354354,1267,1064,10005,10005020,009,3824
苗栗縣苑裡鎮中正里,劉政鴻,楊長鎮,0.57055214723926,744,560,10005,10005020,010,3671
苗栗縣苑裡鎮苑坑里,劉政鴻,楊長鎮,0.54573643410853,352,293,10005,10005020,011,3814
苗栗縣苑裡鎮水坡里,劉政鴻,楊長鎮,0.53571428571429,240,208,10005,10005020,012,3822
苗栗縣苑裡鎮新復里,劉政鴻,楊長鎮,0.63759909399773,563,320,10005,10005020,013,3676
苗栗縣苑裡鎮山腳里,楊長鎮,劉政鴻,0.48201438848921,469,504,10005,10005020,014,3677
苗栗縣苑裡鎮舊社里,劉政鴻,楊長鎮,0.59201388888889,682,470,10005,10005020,015,3683
苗栗縣苑裡鎮福田里,劉政鴻,楊長鎮,0.57467144563919,481,356,10005,10005020,016,3672
苗栗縣苑裡鎮石鎮里,劉政鴻,楊長鎮,0.53971962616822,231,197,10005,10005020,017,3687
苗栗縣苑裡鎮蕉埔里,劉政鴻,楊長鎮,0.62440570522979,394,237,10005,10005020,018,3680
苗栗縣苑裡鎮南勢里,楊長鎮,劉政鴻,0.4954954954955,220,224,10005,10005020,023,3690
苗栗縣苑裡鎮泰田里,劉政鴻,楊長鎮,0.52169811320755,553,507,10005,10005020,020,3949
苗栗縣苑裡鎮上館里,劉政鴻,楊長鎮,0.63112391930836,657,384,10005,10005020,021,3696
苗栗縣苑裡鎮玉田里,劉政鴻,楊長鎮,0.56166982922201,592,462,10005,10005020,022,3693
苗栗縣苑裡鎮社苓里,劉政鴻,楊長鎮,0.55170020818876,795,646,10005,10005020,019,3875
苗栗縣苑裡鎮山柑里,劉政鴻,楊長鎮,0.61128860489883,574,365,10005,10005020,024,3688
苗栗縣苑裡鎮田心里,劉政鴻,楊長鎮,0.60494958753437,660,431,10005,10005020,025,3679
苗栗縣後龍鎮南龍里,劉政鴻,楊長鎮,0.72685714285714,636,239,10005,10005060,001,3601
苗栗縣後龍鎮中龍里,劉政鴻,楊長鎮,0.65630397236615,380,199,10005,10005060,002,3606
苗栗縣後龍鎮北龍里,劉政鴻,楊長鎮,0.69560557341908,649,284,10005,10005060,003,3603
苗栗縣後龍鎮大庄里,劉政鴻,楊長鎮,0.73525613430908,1708,615,10005,10005060,004,3583
苗栗縣後龍鎮溪洲里,劉政鴻,楊長鎮,0.7707756232687,1113,331,10005,10005060,005,3592
苗栗縣後龍鎮豐富里,劉政鴻,楊長鎮,0.69433465085639,527,232,10005,10005060,006,3948
苗栗縣後龍鎮校椅里,劉政鴻,楊長鎮,0.75209380234506,449,148,10005,10005060,007,7800
苗栗縣後龍鎮埔頂里,劉政鴻,楊長鎮,0.71660649819495,1191,471,10005,10005060,008,3595
苗栗縣後龍鎮新民里,劉政鴻,楊長鎮,0.81846799580273,780,173,10005,10005060,009,3607
苗栗縣後龍鎮復興里,劉政鴻,楊長鎮,0.66601178781925,339,170,10005,10005060,010,3604
苗栗縣後龍鎮東明里,劉政鴻,楊長鎮,0.7313769751693,648,238,10005,10005060,011,3577
苗栗縣後龍鎮大山里,劉政鴻,楊長鎮,0.66976264189886,649,320,10005,10005060,012,3670
苗栗縣後龍鎮灣寶里,楊長鎮,劉政鴻,0.46863468634686,381,432,10005,10005060,013,3570
苗栗縣後龍鎮海寶里,劉政鴻,楊長鎮,0.59779179810726,379,255,10005,10005060,014,3669
苗栗縣後龍鎮外埔里,劉政鴻,楊長鎮,0.7914201183432,535,141,10005,10005060,015,3559
苗栗縣後龍鎮海埔里,劉政鴻,楊長鎮,0.70984455958549,411,168,10005,10005060,016,3571
苗栗縣後龍鎮秀水里,劉政鴻,楊長鎮,0.67035398230088,303,149,10005,10005060,017,3575
苗栗縣後龍鎮水尾里,劉政鴻,楊長鎮,0.61635220125786,392,244,10005,10005060,018,3590
苗栗縣後龍鎮龍津里,劉政鴻,楊長鎮,0.56944444444444,205,155,10005,10005060,019,3599
苗栗縣後龍鎮龍坑里,劉政鴻,楊長鎮,0.54102564102564,422,358,10005,10005060,020,3605
苗栗縣後龍鎮福寧里,劉政鴻,楊長鎮,0.71948998178506,395,154,10005,10005060,021,3600
苗栗縣後龍鎮中和里,劉政鴻,楊長鎮,0.77916018662519,501,142,10005,10005060,022,6971
苗栗縣後龍鎮南港里,劉政鴻,楊長鎮,0.69905533063428,518,223,10005,10005060,023,3610
苗栗縣造橋鄉造橋村,劉政鴻,楊長鎮,0.7437106918239,946,326,10005,10005150,001,3573
苗栗縣造橋鄉平興村,劉政鴻,楊長鎮,0.78994082840237,267,71,10005,10005150,002,3579
苗栗縣造橋鄉豐湖村,劉政鴻,楊長鎮,0.74741506646972,506,171,10005,10005150,003,3597
苗栗縣造橋鄉大西村,劉政鴻,楊長鎮,0.69810543657331,1695,733,10005,10005150,004,3594
苗栗縣造橋鄉錦水村,劉政鴻,楊長鎮,0.70855614973262,265,109,10005,10005150,005,3602
苗栗縣造橋鄉大龍村,劉政鴻,楊長鎮,0.69452449567723,241,106,10005,10005150,006,3598
苗栗縣造橋鄉朝陽村,劉政鴻,楊長鎮,0.6535677352637,632,335,10005,10005150,007,3564
苗栗縣造橋鄉談文村,劉政鴻,楊長鎮,0.63779527559055,324,184,10005,10005150,008,3565
苗栗縣造橋鄉龍昇村,劉政鴻,楊長鎮,0.66049382716049,428,220,10005,10005150,009,3567
苗栗縣竹南鎮竹南里,劉政鴻,楊長鎮,0.53993055555556,622,530,10005,10005040,001,3512
苗栗縣竹南鎮照南里,劉政鴻,楊長鎮,0.51606922126082,835,783,10005,10005040,002,3530
苗栗縣竹南鎮正南里,劉政鴻,楊長鎮,0.52973720608575,766,680,10005,10005040,003,3515
苗栗縣竹南鎮新南里,劉政鴻,楊長鎮,0.59373394966615,1156,791,10005,10005040,004,3529
苗栗縣竹南鎮大厝里,劉政鴻,楊長鎮,0.54569653948536,1230,1024,10005,10005040,005,3510
苗栗縣竹南鎮營盤里,劉政鴻,楊長鎮,0.53646408839779,971,839,10005,10005040,006,3532
苗栗縣竹南鎮聖福里,劉政鴻,楊長鎮,0.60215053763441,1120,740,10005,10005040,007,3519
苗栗縣竹南鎮竹興里,劉政鴻,楊長鎮,0.58447991194276,1062,755,10005,10005040,008,3517
苗栗縣竹南鎮龍鳳里,劉政鴻,楊長鎮,0.5956799513234,1958,1329,10005,10005040,009,3516
苗栗縣竹南鎮山佳里,劉政鴻,楊長鎮,0.58758548132562,1117,784,10005,10005040,010,3497
苗栗縣竹南鎮佳興里,劉政鴻,楊長鎮,0.57186732186732,931,697,10005,10005040,023,3518
苗栗縣竹南鎮中港里,劉政鴻,楊長鎮,0.54857997010463,367,302,10005,10005040,011,3662
苗栗縣竹南鎮中華里,劉政鴻,楊長鎮,0.58039215686275,888,642,10005,10005040,012,3508
苗栗縣竹南鎮中英里,劉政鴻,楊長鎮,0.57034632034632,527,397,10005,10005040,013,3523
苗栗縣竹南鎮中美里,劉政鴻,楊長鎮,0.57755775577558,700,512,10005,10005040,014,3528
苗栗縣竹南鎮開元里,劉政鴻,楊長鎮,0.53882352941176,229,196,10005,10005040,015,3664
苗栗縣竹南鎮海口里,劉政鴻,楊長鎮,0.55592469545958,1004,802,10005,10005040,016,3505
苗栗縣竹南鎮港墘里,楊長鎮,劉政鴻,0.45409429280397,549,660,10005,10005040,017,3667
苗栗縣竹南鎮公館里,劉政鴻,楊長鎮,0.67210884353741,494,241,10005,10005040,018,3562
苗栗縣竹南鎮大埔里,楊長鎮,劉政鴻,0.49820971867008,974,981,10005,10005040,019,3300
苗栗縣竹南鎮頂埔里,劉政鴻,楊長鎮,0.6064139941691,832,540,10005,10005040,020,3494
苗栗縣竹南鎮崎頂里,劉政鴻,楊長鎮,0.57028327097809,1067,804,10005,10005040,021,3493
苗栗縣竹南鎮公義里,楊長鎮,劉政鴻,0.48973143759874,310,323,10005,10005040,022,3311
苗栗縣頭份鎮流東里,劉政鴻,楊長鎮,0.71107784431138,950,386,10005,10005050,001,3496
苗栗縣頭份鎮珊湖里,劉政鴻,楊長鎮,0.68484848484848,791,364,10005,10005050,002,3509
苗栗縣頭份鎮斗煥里,劉政鴻,楊長鎮,0.68438356164384,1249,576,10005,10005050,003,3660
苗栗縣頭份鎮新華里,劉政鴻,楊長鎮,0.71175950486295,1610,652,10005,10005050,004,3507
苗栗縣頭份鎮興隆里,劉政鴻,楊長鎮,0.69420654911839,1378,607,10005,10005050,005,3495
苗栗縣頭份鎮上埔里,劉政鴻,楊長鎮,0.718125,1149,451,10005,10005050,006,3522
苗栗縣頭份鎮土牛里,劉政鴻,楊長鎮,0.64176245210728,335,187,10005,10005050,007,3504
苗栗縣頭份鎮頭份里,劉政鴻,楊長鎮,0.72002328288708,1237,481,10005,10005050,008,3525
苗栗縣頭份鎮自強里,劉政鴻,楊長鎮,0.68015414258189,706,332,10005,10005050,030,3527
苗栗縣頭份鎮忠孝里,劉政鴻,楊長鎮,0.73027090694935,1240,458,10005,10005050,009,3526
苗栗縣頭份鎮仁愛里,劉政鴻,楊長鎮,0.64908503767492,603,326,10005,10005050,010,3511
苗栗縣頭份鎮信義里,劉政鴻,楊長鎮,0.64172335600907,283,158,10005,10005050,011,3514
苗栗縣頭份鎮和平里,劉政鴻,楊長鎮,0.60468521229868,413,270,10005,10005050,012,3658
苗栗縣頭份鎮上興里,劉政鴻,楊長鎮,0.73831775700935,632,224,10005,10005050,020,3661
苗栗縣頭份鎮下興里,劉政鴻,楊長鎮,0.68693693693694,915,417,10005,10005050,021,3663
苗栗縣頭份鎮山下里,劉政鴻,楊長鎮,0.69828064337216,1259,544,10005,10005050,016,3500
苗栗縣頭份鎮合興里,劉政鴻,楊長鎮,0.69251647925553,1786,793,10005,10005050,031,3502
苗栗縣頭份鎮後庄里,劉政鴻,楊長鎮,0.64098173515982,1123,629,10005,10005050,015,3501
苗栗縣頭份鎮建國里,劉政鴻,楊長鎮,0.6988088485536,1232,531,10005,10005050,028,3521
苗栗縣頭份鎮成功里,劉政鴻,楊長鎮,0.72757292239956,1322,495,10005,10005050,029,3520
苗栗縣頭份鎮蟠桃里,劉政鴻,楊長鎮,0.72614678899083,1583,597,10005,10005050,017,3524
苗栗縣頭份鎮東庄里,劉政鴻,楊長鎮,0.70524166099387,1036,433,10005,10005050,014,3531
苗栗縣頭份鎮民族里,劉政鴻,楊長鎮,0.71442885771543,713,285,10005,10005050,013,3513
苗栗縣頭份鎮民權里,劉政鴻,楊長鎮,0.64583333333333,682,374,10005,10005050,026,3657
苗栗縣頭份鎮民生里,劉政鴻,楊長鎮,0.70822731128075,835,344,10005,10005050,027,3659
苗栗縣頭份鎮田寮里,劉政鴻,楊長鎮,0.6862507571169,1133,518,10005,10005050,018,3506
苗栗縣頭份鎮蘆竹里,劉政鴻,楊長鎮,0.63118279569892,587,343,10005,10005050,019,3666
苗栗縣頭份鎮尖山里,劉政鴻,楊長鎮,0.7479091995221,626,211,10005,10005050,022,3561
苗栗縣頭份鎮廣興里,劉政鴻,楊長鎮,0.74342105263158,452,156,10005,10005050,024,3560
苗栗縣頭份鎮尖下里,劉政鴻,楊長鎮,0.70865671641791,1187,488,10005,10005050,023,3568
苗栗縣頭份鎮濫坑里,劉政鴻,楊長鎮,0.74241245136187,954,331,10005,10005050,025,3572
苗栗縣三灣鄉三灣村,劉政鴻,楊長鎮,0.69271877087508,1037,460,10005,10005160,001,3563
苗栗縣三灣鄉內灣村,劉政鴻,楊長鎮,0.6892523364486,295,133,10005,10005160,002,3665
苗栗縣三灣鄉銅鏡村,劉政鴻,楊長鎮,0.74736842105263,426,144,10005,10005160,003,3668
苗栗縣三灣鄉頂寮村,劉政鴻,楊長鎮,0.77586206896552,135,39,10005,10005160,004,3799
苗栗縣三灣鄉北埔村,劉政鴻,楊長鎮,0.66366366366366,221,112,10005,10005160,005,3569
苗栗縣三灣鄉大河村,劉政鴻,楊長鎮,0.64805825242718,267,145,10005,10005160,006,3596
苗栗縣三灣鄉大坪村,劉政鴻,楊長鎮,0.64668769716088,205,112,10005,10005160,007,3591
苗栗縣三灣鄉永和村,劉政鴻,楊長鎮,0.69924812030075,186,80,10005,10005160,008,3566
苗栗縣南庄鄉東村,劉政鴻,楊長鎮,0.78292682926829,642,178,10005,10005110,001,3608
苗栗縣南庄鄉西村,劉政鴻,楊長鎮,0.77312775330396,351,103,10005,10005110,002,3609
苗栗縣南庄鄉南江村,劉政鴻,楊長鎮,0.82962138084633,745,153,10005,10005110,003,3613
苗栗縣南庄鄉田美村,劉政鴻,楊長鎮,0.71428571428571,375,150,10005,10005110,004,3593
苗栗縣南庄鄉獅山村,劉政鴻,楊長鎮,0.68872987477639,385,174,10005,10005110,005,3576
苗栗縣南庄鄉南富村,劉政鴻,楊長鎮,0.74095513748191,512,179,10005,10005110,006,3578
苗栗縣南庄鄉員林村,劉政鴻,楊長鎮,0.62415196743555,460,277,10005,10005110,007,3574
苗栗縣南庄鄉蓬萊村,劉政鴻,楊長鎮,0.84323432343234,511,95,10005,10005110,008,3638
苗栗縣南庄鄉東河村,劉政鴻,楊長鎮,0.87087087087087,580,86,10005,10005110,009,6716
苗栗縣大湖鄉大湖村,劉政鴻,楊長鎮,0.69677419354839,756,329,10005,10005080,001,3682
苗栗縣大湖鄉明湖村,劉政鴻,楊長鎮,0.65336134453782,311,165,10005,10005080,002,3678
苗栗縣大湖鄉大寮村,劉政鴻,楊長鎮,0.64503816793893,507,279,10005,10005080,006,3681
苗栗縣大湖鄉靜湖村,劉政鴻,楊長鎮,0.70880557977332,813,334,10005,10005080,003,3826
苗栗縣大湖鄉富興村,劉政鴻,楊長鎮,0.7056856187291,633,264,10005,10005080,004,3812
苗栗縣大湖鄉大南村,劉政鴻,楊長鎮,0.74311926605505,243,84,10005,10005080,005,3675
苗栗縣大湖鄉南湖村,劉政鴻,楊長鎮,0.64651162790698,278,152,10005,10005080,007,3684
苗栗縣大湖鄉東興村,劉政鴻,楊長鎮,0.65948275862069,306,158,10005,10005080,009,3694
苗栗縣大湖鄉武榮村,劉政鴻,楊長鎮,0.68985507246377,238,107,10005,10005080,010,3697
苗栗縣大湖鄉義和村,劉政鴻,楊長鎮,0.59959141981614,587,392,10005,10005080,008,3691
苗栗縣大湖鄉栗林村,劉政鴻,楊長鎮,0.62992125984252,400,235,10005,10005080,011,3692
苗栗縣大湖鄉新開村,劉政鴻,楊長鎮,0.56229508196721,343,267,10005,10005080,012,3698
苗栗縣獅潭鄉百壽村,劉政鴻,楊長鎮,0.75190839694656,197,65,10005,10005170,001,3612
苗栗縣獅潭鄉永興村,劉政鴻,楊長鎮,0.57675438596491,263,193,10005,10005170,002,3624
苗栗縣獅潭鄉新店村,劉政鴻,楊長鎮,0.53361344537815,381,333,10005,10005170,003,3762
苗栗縣獅潭鄉和興村,劉政鴻,楊長鎮,0.57673267326733,233,171,10005,10005170,004,3767
苗栗縣獅潭鄉豐林村,劉政鴻,楊長鎮,0.72985781990521,308,114,10005,10005170,005,3780
苗栗縣獅潭鄉新豐村,劉政鴻,楊長鎮,0.72535211267606,206,78,10005,10005170,006,3790
苗栗縣獅潭鄉竹木村,劉政鴻,楊長鎮,0.64766839378238,375,204,10005,10005170,007,3801
苗栗縣卓蘭鎮老庄里,楊長鎮,劉政鴻,0.49553001277139,776,790,10005,10005070,007,3705
苗栗縣卓蘭鎮新榮里,劉政鴻,楊長鎮,0.51015531660693,427,410,10005,10005070,008,3708
苗栗縣卓蘭鎮中街里,劉政鴻,楊長鎮,0.51333333333333,308,292,10005,10005070,001,4391
苗栗縣卓蘭鎮新厝里,劉政鴻,楊長鎮,0.51339285714286,575,545,10005,10005070,002,3707
苗栗縣卓蘭鎮豐田里,劉政鴻,楊長鎮,0.69393511988717,492,217,10005,10005070,004,3704
苗栗縣卓蘭鎮西坪里,劉政鴻,楊長鎮,0.72727272727273,288,108,10005,10005070,005,3702
苗栗縣卓蘭鎮苗豐里,劉政鴻,楊長鎮,0.5752380952381,302,223,10005,10005070,010,3703
苗栗縣卓蘭鎮上新里,劉政鴻,楊長鎮,0.52515946137491,741,670,10005,10005070,003,3706
苗栗縣卓蘭鎮內灣里,劉政鴻,楊長鎮,0.51273227804542,745,708,10005,10005070,009,3709
苗栗縣卓蘭鎮坪林里,劉政鴻,楊長鎮,0.6161449752883,374,233,10005,10005070,011,3937
苗栗縣卓蘭鎮景山里,劉政鴻,楊長鎮,0.62447257383966,296,178,10005,10005070,006,3700
苗栗縣泰安鄉八卦村,劉政鴻,楊長鎮,0.7609756097561,156,49,10005,10005180,001,3784
苗栗縣泰安鄉錦水村,劉政鴻,楊長鎮,0.78880407124682,620,166,10005,10005180,002,3781
苗栗縣泰安鄉清安村,劉政鴻,楊長鎮,0.75552282768778,513,166,10005,10005180,003,6718
苗栗縣泰安鄉大興村,劉政鴻,楊長鎮,0.8757225433526,303,43,10005,10005180,004,3673
苗栗縣泰安鄉中興村,劉政鴻,楊長鎮,0.80769230769231,315,75,10005,10005180,005,3816
苗栗縣泰安鄉梅園村,劉政鴻,楊長鎮,0.88493150684932,323,42,10005,10005180,006,3778
苗栗縣泰安鄉象鼻村,劉政鴻,楊長鎮,0.79563492063492,401,103,10005,10005180,007,3695
苗栗縣泰安鄉士林村,劉政鴻,楊長鎮,0.96261682242991,412,16,10005,10005180,008,3699
彰化縣彰化市桃源里,卓伯源,翁金珠,0.65475469412477,1081,570,10007,10007010,032,6758
彰化縣彰化市東興里,卓伯源,翁金珠,0.5440414507772,525,440,10007,10007010,034,6740
彰化縣彰化市華北里,卓伯源,翁金珠,0.53326180257511,497,435,10007,10007010,038,6673
彰化縣彰化市華陽里,卓伯源,翁金珠,0.63566552901024,745,427,10007,10007010,037,6686
彰化縣彰化市大同里,翁金珠,卓伯源,0.49263502454992,301,310,10007,10007010,035,6737
彰化縣彰化市永生里,卓伯源,翁金珠,0.52595936794582,466,420,10007,10007010,036,6670
彰化縣彰化市卦山里,卓伯源,翁金珠,0.64264919941776,883,491,10007,10007010,033,6721
彰化縣彰化市光復里,翁金珠,卓伯源,0.47761194029851,224,245,10007,10007010,014,6606
彰化縣彰化市永福里,卓伯源,翁金珠,0.50455373406193,277,272,10007,10007010,013,6623
彰化縣彰化市光華里,卓伯源,翁金珠,0.50684931506849,259,252,10007,10007010,015,6624
彰化縣彰化市中正里,卓伯源,翁金珠,0.54505494505495,496,414,10007,10007010,012,6571
彰化縣彰化市中山里,卓伯源,翁金珠,0.58658008658009,271,191,10007,10007010,011,6608
彰化縣彰化市龍山里,卓伯源,翁金珠,0.61190476190476,771,489,10007,10007010,010,6604
彰化縣彰化市建寶里,卓伯源,翁金珠,0.65890410958904,962,498,10007,10007010,048,6715
彰化縣彰化市光南里,卓伯源,翁金珠,0.53532008830022,485,421,10007,10007010,045,6702
彰化縣彰化市介壽里,卓伯源,翁金珠,0.66206261510129,719,367,10007,10007010,046,6699
彰化縣彰化市延平里,卓伯源,翁金珠,0.57766184491345,2436,1781,10007,10007010,047,6698
彰化縣彰化市延和里,卓伯源,翁金珠,0.55873925501433,1560,1232,10007,10007010,041,6728
彰化縣彰化市南興里,卓伯源,翁金珠,0.57472270869819,1969,1457,10007,10007010,042,6711
彰化縣彰化市南瑶里,卓伯源,翁金珠,0.55892337536372,2305,1819,,,,
彰化縣彰化市成功里,卓伯源,翁金珠,0.59371727748691,567,388,10007,10007010,040,6701
彰化縣彰化市福安里,卓伯源,翁金珠,0.57736389684814,403,295,10007,10007010,049,6685
彰化縣彰化市西安里,卓伯源,翁金珠,0.56138392857143,1006,786,10007,10007010,043,6672
彰化縣彰化市彰安里,卓伯源,翁金珠,0.54482018250134,1015,848,10007,10007010,044,6689
彰化縣彰化市中央里,卓伯源,翁金珠,0.50177304964539,283,281,10007,10007010,017,6722
彰化縣彰化市富貴里,卓伯源,翁金珠,0.51851851851852,308,286,10007,10007010,018,6739
彰化縣彰化市民權里,卓伯源,翁金珠,0.54241645244216,422,356,10007,10007010,019,6756
彰化縣彰化市萬壽里,翁金珠,卓伯源,0.44797178130511,254,313,10007,10007010,016,6625
彰化縣彰化市西興里,卓伯源,翁金珠,0.54266958424508,992,836,10007,10007010,020,6621
彰化縣彰化市長樂里,翁金珠,卓伯源,0.46853146853147,335,380,10007,10007010,025,6570
彰化縣彰化市西勢里,卓伯源,翁金珠,0.6056338028169,1118,728,10007,10007010,021,6569
彰化縣彰化市忠權里,卓伯源,翁金珠,0.58156424581006,1041,749,10007,10007010,023,6696
彰化縣彰化市忠孝里,卓伯源,翁金珠,0.55455712451861,432,347,10007,10007010,022,6707
彰化縣彰化市五權里,卓伯源,翁金珠,0.59814905017048,1228,825,10007,10007010,024,6681
彰化縣彰化市平和里,卓伯源,翁金珠,0.56593886462882,1296,994,10007,10007010,031,6669
